time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/policy_gradient_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/entropy_loss
3608,1847296,36,51142,643.64,36070,0.2,3255.8608581542967,1.7578714e-08,-1.9276730017736555e-05,1814.21,2207.197998046875,0.0,-1.1920928955078125e-07,1e-06,-1.9261134192347527
3609,1847808,36,51160,643.64,36080,0.2,1982.9020874023438,2.1373853e-07,-5.013488116674125e-05,1814.21,1282.823974609375,0.0,1.1920928955078125e-07,1e-06,-1.9261095553636551
3610,1848320,36,51176,635.96,36090,0.2,3325.063919067383,9.19681e-09,-7.0533482357859615e-06,1812.67,1520.5611572265625,0.0,-1.1920928955078125e-07,1e-06,-1.9261527836322785
3611,1848832,36,51192,635.96,36100,0.2,3041.1976516723635,0.0,-7.425784133374691e-06,1812.67,1634.6209716796875,0.0,0.0,1e-06,-1.9261447310447692
3612,1849344,36,51208,644.85,36110,0.2,1402.9203559875489,4.8894435e-09,-4.0790415368974205e-06,1819.12,1041.9666748046875,0.0,1.1920928955078125e-07,1e-06,-1.9261267349123954
3613,1849856,36,51224,644.85,36120,0.2,4293.437612915039,7.450581e-09,-1.0036450112238526e-05,1819.12,2304.822998046875,0.0,0.0,1e-06,-1.9261111557483672
3614,1850368,36,51241,647.18,36130,0.2,5284.684762573243,0.0,-4.2397645302116874e-06,1828.36,2320.4326171875,0.0,5.960464477539063e-08,1e-06,-1.9260959163308145
3615,1850880,36,51257,648.44,36140,0.2,2750.145243835449,3.259629e-09,-7.280043791979551e-06,1819.13,1390.06298828125,0.0,0.0,1e-06,-1.926088708639145
3616,1851392,36,51273,651.69,36150,0.2,5477.372900390625,0.0,-3.6705285310745238e-06,1827.48,2613.4111328125,0.0,-1.1920928955078125e-07,1e-06,-1.9260811924934387
3617,1851904,36,51289,645.01,36160,0.2,5196.729641723633,0.0,-3.171584103256464e-06,1812.43,2552.884521484375,0.0,0.0,1e-06,-1.9260729372501373
3618,1852416,36,51306,645.01,36170,0.2,7360.999005126953,0.0,-6.2188453739508985e-06,1812.43,3880.027099609375,0.0,-1.1920928955078125e-07,1e-06,-1.9260625854134559
3619,1852928,36,51322,641.0,36180,0.2,2620.935723876953,2.6426278e-08,-1.583211706019938e-05,1801.62,1193.613525390625,0.0,5.960464477539063e-08,1e-06,-1.9260489225387574
3620,1853440,36,51340,639.24,36190,0.2,6384.3374694824215,0.0,-7.942321826703846e-06,1798.0,3052.380859375,0.0,0.0,1e-06,-1.9260327503085137
3621,1853952,36,51357,639.24,36200,0.2,2769.732067871094,2.7939677e-08,-1.915812608785927e-05,1798.0,1015.6085205078125,0.0,1.1920928955078125e-07,1e-06,-1.9260086357593535
3622,1854464,36,51374,647.67,36210,0.2,2392.0260665893557,3.655441e-08,-1.2525380589067936e-05,1799.94,975.5132446289062,0.0,0.0,1e-06,-1.9259785488247871
3623,1854976,36,51390,647.24,36220,0.2,2150.6141845703123,3.3294782e-08,-1.4038081280887127e-05,1798.25,1123.3941650390625,0.0,5.960464477539063e-08,1e-06,-1.9259628891944884
3624,1855488,36,51405,647.24,36230,0.2,7386.911529541016,0.0,-2.9414077289402485e-06,1798.25,3899.835693359375,0.0,1.1920928955078125e-07,1e-06,-1.925955916941166
3625,1856000,36,51420,647.24,36240,0.2,3050.517985534668,7.0780516e-08,-2.299005864188075e-05,1798.25,1319.0867919921875,0.0,-1.1920928955078125e-07,1e-06,-1.925938256084919
3626,1856512,36,51436,657.64,36250,0.2,60.92831382751465,1.180335e-06,-0.0001186926121590659,1802.92,25.875274658203125,0.0,0.0,1e-06,-1.9258047327399255
3627,1857024,36,51451,657.64,36260,0.2,4497.732528686523,9.546056e-09,-8.40815482661128e-06,1802.92,1786.4052734375,0.0,0.0,1e-06,-1.9256506517529488
3628,1857536,36,51466,659.68,36270,0.2,306.2173970222473,1.1319062e-06,-5.5367324966937305e-05,1794.87,183.11631774902344,0.0,0.0,1e-06,-1.92564809769392
3629,1858048,36,51481,659.34,36280,0.2,4814.544201660156,1.0349322e-07,-1.8870033090934158e-05,1794.0,2109.6162109375,0.0,5.960464477539063e-08,1e-06,-1.9256617292761802
3630,1858560,36,51496,657.82,36290,0.2,5169.524160766601,0.0,-1.566135324537754e-07,1790.49,2590.2607421875,0.0,5.960464477539063e-08,1e-06,-1.9256567105650901
3631,1859072,36,51511,657.82,36300,0.2,3457.7888610839846,0.0,-8.033181075006723e-07,1790.49,1639.6553955078125,0.0,0.0,1e-06,-1.925656445324421
3632,1859584,36,51526,665.64,36310,0.2,2053.6958297729493,0.0,-1.933873863890767e-06,1793.83,1157.69091796875,0.0,5.960464477539063e-08,1e-06,-1.9256535172462463
3633,1860096,36,51542,665.64,36320,0.2,2820.8788314819335,0.0,-1.48572726175189e-06,1793.83,1356.1123046875,0.0,5.960464477539063e-08,1e-06,-1.9256480932235718
3634,1860608,36,51557,668.29,36330,0.2,1812.757746887207,0.0,-1.0763586033135653e-06,1793.62,1022.1251220703125,0.0,0.0,1e-06,-1.9256470426917076
3635,1861120,36,51572,667.06,36340,0.2,3558.217724609375,0.0,-1.7009442672133446e-06,1793.71,1932.095947265625,0.0,1.1920928955078125e-07,1e-06,-1.9256459906697274
3636,1861632,36,51587,659.99,36350,0.2,4647.216906738281,0.0,-1.0756222764030098e-06,1778.3,2670.88916015625,0.0,0.0,1e-06,-1.9256427258253097
3637,1862144,36,51601,660.44,36360,0.2,5285.543466186524,0.0,-4.107831045985222e-07,1778.38,2870.01806640625,0.0,1.1920928955078125e-07,1e-06,-1.9256422147154808
3638,1862656,36,51616,652.74,36370,0.2,5322.647045898438,0.0,-1.2452714145183562e-06,1766.24,2712.07763671875,0.0,-2.384185791015625e-07,1e-06,-1.9256426602602006
3639,1863168,36,51632,654.27,36380,0.2,3697.9664825439454,0.0,-1.1610623914748431e-06,1771.68,1906.8658447265625,0.0,1.1920928955078125e-07,1e-06,-1.925642329454422
3640,1863680,36,51646,654.27,36390,0.2,7847.995233154297,0.0,-7.449474651366472e-07,1771.68,3507.996826171875,0.0,-1.1920928955078125e-07,1e-06,-1.9256428077816963
3641,1864192,36,51662,660.33,36400,0.2,3737.0239669799803,0.0,-2.0838342607021332e-08,1786.94,1826.40625,0.0,0.0,1e-06,-1.9256428062915802
3642,1864704,36,51678,660.33,36410,0.2,2068.305757141113,0.0,-1.915957545861602e-06,1786.94,1323.3077392578125,0.0,5.960464477539063e-08,1e-06,-1.925642767548561
3643,1865216,36,51694,660.33,36420,0.2,3686.8809173583986,0.0,-1.013686414808035e-06,1786.94,1698.531494140625,0.0,1.1920928955078125e-07,1e-06,-1.925642119348049
3644,1865728,36,51709,664.61,36430,0.2,593.397332572937,2.4656765e-07,-4.4823018833994864e-05,1789.33,361.2279357910156,0.0,0.0,1e-06,-1.9255797818303109
3645,1866240,36,51723,664.61,36440,0.2,2186.2004470825195,6.9849193e-09,-4.96528809890151e-06,1789.33,1137.8194580078125,0.0,-1.1920928955078125e-07,1e-06,-1.9255212381482125
3646,1866752,36,51738,671.72,36450,0.2,3782.673776245117,0.0,-2.797634806483984e-06,1795.14,1861.756591796875,0.0,5.960464477539063e-08,1e-06,-1.925510373711586
3647,1867264,36,51753,672.87,36460,0.2,4687.550811767578,0.0,-1.0189891327172517e-06,1795.04,2524.947998046875,0.0,0.0,1e-06,-1.9255050331354142
3648,1867776,36,51768,672.87,36470,0.2,1790.838353729248,0.0,-5.274254363030195e-06,1795.04,876.3094482421875,0.0,0.0,1e-06,-1.9254956975579263
3649,1868288,36,51784,677.88,36480,0.2,1430.2474601745605,0.0,-2.5755958631634713e-06,1786.62,747.3832397460938,0.0,-1.1920928955078125e-07,1e-06,-1.9254803344607354
3650,1868800,36,51798,680.56,36490,0.2,3647.142318725586,0.0,-4.999339580535888e-07,1782.52,1758.2841796875,0.0,0.0,1e-06,-1.92547315210104
3651,1869312,36,51813,679.65,36500,0.2,2664.8766998291017,0.0,-1.517601776868105e-06,1788.67,1128.134765625,0.0,0.0,1e-06,-1.9254696637392044
3652,1869824,36,51827,677.78,36510,0.2,4176.715649414063,0.0,-3.2402342185378076e-06,1791.56,1747.5458984375,0.0,0.0,1e-06,-1.925463968515396
3653,1870336,36,51842,676.51,36520,0.2,7952.715197753906,0.0,-6.399903213605285e-07,1784.05,4136.240234375,0.0,0.0,1e-06,-1.9254588037729263
3654,1870848,36,51857,676.51,36530,0.2,4126.116534423828,0.0,-1.6288191545754672e-06,1784.05,1540.2572021484375,0.0,0.0,1e-06,-1.9254561111330986
3655,1871360,36,51872,676.51,36540,0.2,2549.2745971679688,0.0,-5.58036845177412e-07,1784.05,1309.6019287109375,0.0,-1.1920928955078125e-07,1e-06,-1.9254518404603005
3656,1871872,36,51887,674.76,36550,0.2,1879.1278358459472,0.0,-2.9215821996331216e-06,1786.81,1029.5196533203125,0.0,-1.1920928955078125e-07,1e-06,-1.925445730984211
3657,1872384,36,51902,674.76,36560,0.2,5955.015539550781,0.0,-1.4363351510837674e-06,1786.81,3202.36767578125,0.0,-1.1920928955078125e-07,1e-06,-1.9254380717873574
3658,1872896,36,51917,674.76,36570,0.2,837.4556634902954,1.2118835e-07,-1.3259844854474067e-05,1786.81,302.5212707519531,0.0,0.0,1e-06,-1.9254192098975182
3659,1873408,36,51932,666.44,36580,0.2,1049.8576118469239,0.0,-6.38430065009743e-06,1786.98,441.01739501953125,0.0,5.960464477539063e-08,1e-06,-1.925407449901104
3660,1873920,36,51947,666.44,36590,0.2,6375.336834716797,0.0,-1.3256154488772155e-06,1786.98,3104.283935546875,0.0,0.0,1e-06,-1.925407575070858
3661,1874432,36,51962,673.25,36600,0.2,974.8635768890381,1.2328383e-07,-3.044055192731321e-05,1792.84,378.32574462890625,0.0,1.1920928955078125e-07,1e-06,-1.9253656655550002
3662,1874944,36,51977,673.28,36610,0.2,5925.902337646485,0.0,-1.5414931112900377e-06,1798.1,2999.5283203125,0.0,0.0,1e-06,-1.9253158196806908
3663,1875456,36,51992,670.85,36620,0.2,5652.779315185547,0.0,-1.397926826030016e-06,1800.31,2315.775146484375,0.0,1.1920928955078125e-07,1e-06,-1.925312653183937
3664,1875968,36,52007,670.85,36630,0.2,3758.9040283203126,0.0,-8.757691830396652e-07,1800.31,1604.78076171875,0.0,-1.1920928955078125e-07,1e-06,-1.9253100022673606
3665,1876480,36,52022,675.61,36640,0.2,429.13948383331297,2.7392525e-07,-2.9318343149498104e-05,1799.0,70.53902435302734,0.0,5.960464477539063e-08,1e-06,-1.9252408534288405
3666,1876992,36,52037,667.5,36650,0.2,5569.873260498047,0.0,-6.378104444593191e-07,1795.06,2872.7236328125,0.0,5.960464477539063e-08,1e-06,-1.925199057161808
3667,1877504,36,52052,667.5,36660,0.2,2229.521292114258,0.0,-9.72056295722723e-07,1795.06,978.7776489257812,0.0,0.0,1e-06,-1.9251957654953002
3668,1878016,36,52067,674.24,36670,0.2,5123.888894653321,0.0,-3.4905388019979e-07,1802.24,2624.922607421875,0.0,0.0,1e-06,-1.9251917839050292
3669,1878528,36,52082,674.24,36680,0.2,3909.9672882080076,0.0,-6.225425750017167e-07,1802.24,1636.0838623046875,0.0,0.0,1e-06,-1.9251895561814307
3670,1879040,36,52097,685.02,36690,0.2,345.2936781406403,7.102499e-07,-9.708367870189249e-05,1807.44,246.00421142578125,0.0,-1.1920928955078125e-07,1e-06,-1.9251942545175553
3671,1879552,36,52113,685.02,36700,0.2,3674.7979751586913,0.0,-2.4690525606274606e-07,1807.44,2334.292724609375,0.0,5.960464477539063e-08,1e-06,-1.9252114206552506
3672,1880064,36,52129,675.42,36710,0.2,1825.767910003662,0.0,-6.1650644056499e-07,1792.67,739.1845703125,0.0,0.0,1e-06,-1.9252102851867676
3673,1880576,36,52144,670.85,36720,0.2,5345.765112304687,0.0,-4.41365409642458e-07,1790.79,2923.32763671875,0.0,0.0,1e-06,-1.9252087756991387
3674,1881088,36,52159,670.23,36730,0.2,5095.357763671875,0.0,-4.443340003490448e-07,1794.15,2690.96728515625,0.0,1.1920928955078125e-07,1e-06,-1.9252082109451294
3675,1881600,36,52175,670.23,36740,0.2,5676.02594909668,0.0,-2.9921066015958784e-07,1794.15,2397.312744140625,0.0,-1.1920928955078125e-07,1e-06,-1.925208006799221
3676,1882112,36,52189,673.71,36750,0.2,452.9267370223999,3.8184226e-08,-6.063273758627474e-06,1793.47,220.951904296875,0.0,0.0,1e-06,-1.9252055495977403
3677,1882624,36,52205,673.71,36760,0.2,2813.345657348633,0.0,8.467584848403931e-07,1793.47,1350.0966796875,0.0,-2.384185791015625e-07,1e-06,-1.9251936376094818
3678,1883136,36,52220,681.74,36770,0.2,1745.0351516723633,0.0,-5.467969458550215e-07,1797.34,474.218994140625,0.0,-1.1920928955078125e-07,1e-06,-1.925193902850151
3679,1883648,36,52235,677.95,36780,0.2,4230.536502075195,0.0,-1.442094799131155e-07,1794.86,1970.3349609375,0.0,0.0,1e-06,-1.9251936808228494
3680,1884160,36,52250,677.95,36790,0.2,4640.563552856445,0.0,-1.0932795703411103e-06,1794.86,2906.0810546875,0.0,1.7881393432617188e-07,1e-06,-1.9251915231347083
3681,1884672,36,52266,678.58,36800,0.2,3091.356251525879,0.0,-1.6695936210453511e-06,1795.89,1495.7353515625,0.0,-1.1920928955078125e-07,1e-06,-1.925187887251377
3682,1885184,36,52284,677.64,36810,0.2,4411.122848510742,0.0,-6.962916813790799e-07,1801.7,1793.902099609375,0.0,0.0,1e-06,-1.9251854747533799
3683,1885696,36,52301,675.81,36820,0.2,5077.057012939453,0.0,-1.0934483725577592e-06,1806.79,2744.736572265625,0.0,0.0,1e-06,-1.9251834377646446
3684,1886208,36,52319,675.81,36830,0.2,3590.474270629883,0.0,-5.642010364681482e-07,1806.79,1664.4517822265625,0.0,0.0,1e-06,-1.9251806527376174
3685,1886720,36,52336,672.73,36840,0.2,1884.2443481445312,0.0,1.3969838619232178e-08,1795.82,1490.7105712890625,0.0,0.0,1e-06,-1.925178350508213
3686,1887232,36,52353,672.73,36850,0.2,3085.8382431030273,0.0,-5.637411959469318e-07,1795.82,1593.599365234375,0.0,5.960464477539063e-08,1e-06,-1.9251784428954124
3687,1887744,36,52370,672.73,36860,0.2,51.57716155052185,9.778887e-09,-1.5449561760760844e-05,1795.82,27.82792854309082,0.0,0.0,1e-06,-1.925162996351719
3688,1888256,36,52387,683.12,36870,0.2,1732.5605964660645,0.0,-4.573888145387173e-06,1787.39,1035.5384521484375,0.0,5.960464477539063e-08,1e-06,-1.9251336634159089
3689,1888768,36,52403,683.12,36880,0.2,2578.3636734008787,0.0,-1.5181954950094224e-06,1787.39,1021.5084228515625,0.0,0.0,1e-06,-1.9251281589269638
3690,1889280,36,52418,679.09,36890,0.2,526.9402685165405,3.1664968e-08,-9.182724170386791e-06,1784.91,357.7220458984375,0.0,5.960464477539063e-08,1e-06,-1.9251261696219444
3691,1889792,36,52434,682.67,36900,0.2,3650.7663818359374,2.2002496e-08,-9.544234490022064e-06,1786.38,2024.393310546875,0.0,-1.1920928955078125e-07,1e-06,-1.9251819252967834
3692,1890304,36,52450,682.67,36910,0.2,3755.8649719238283,0.0,-7.131136953830719e-07,1786.38,1830.828369140625,0.0,0.0,1e-06,-1.9251853451132774
3693,1890816,36,52467,682.74,36920,0.2,1935.248161315918,0.0,-6.377056706696749e-07,1788.6,1339.1903076171875,0.0,0.0,1e-06,-1.9251860976219177
3694,1891328,36,52483,681.08,36930,0.2,5115.686975097657,0.0,-7.1751419454813e-07,1784.89,2416.82861328125,0.0,-1.1920928955078125e-07,1e-06,-1.925185650587082
3695,1891840,36,52500,681.08,36940,0.2,3100.011653137207,0.0,-9.85385850071907e-07,1784.89,1472.5888671875,0.0,0.0,1e-06,-1.9251835212111472
3696,1892352,36,52517,688.19,36950,0.2,1393.5181865692139,2.561137e-08,-2.0304517238400877e-05,1786.55,439.9089660644531,0.0,0.0,1e-06,-1.925164870917797
3697,1892864,36,52533,691.23,36960,0.2,2961.436654663086,0.0,-2.5460496544837953e-06,1789.61,1742.5989990234375,0.0,0.0,1e-06,-1.9251525580883027
3698,1893376,36,52549,691.23,36970,0.2,5291.4306365966795,0.0,-9.428476914763451e-07,1789.61,3197.177978515625,0.0,5.960464477539063e-08,1e-06,-1.9251496016979217
3699,1893888,36,52565,691.23,36980,0.2,48.8440975189209,8.381903e-09,-1.3805707567371428e-05,1789.61,24.044912338256836,0.0,5.960464477539063e-08,1e-06,-1.9251385614275933
3700,1894400,36,52580,691.23,36990,0.2,2098.84990234375,0.0,-3.345380537211895e-06,1789.61,931.0609741210938,0.0,-1.1920928955078125e-07,1e-06,-1.9251190543174743
3701,1894912,36,52595,703.37,37000,0.2,672.6038925170899,5.2386895e-09,-1.0176276555284858e-05,1793.16,398.47662353515625,0.0,0.0,1e-06,-1.9251023471355437
3702,1895424,36,52610,703.37,37010,0.2,3592.232925415039,0.0,3.1486852094531057e-07,1793.16,1313.6905517578125,0.0,1.1920928955078125e-07,1e-06,-1.925081878900528
3703,1895936,36,52626,702.86,37020,0.2,2269.9432022094725,0.0,-2.3340515326708554e-06,1792.8,1112.5748291015625,0.0,-1.1920928955078125e-07,1e-06,-1.9250778689980508
3704,1896448,36,52642,700.18,37030,0.2,6179.570111083985,0.0,-8.299422916024923e-07,1783.81,3143.289794921875,0.0,-1.1920928955078125e-07,1e-06,-1.9250730618834495
3705,1896960,36,52657,700.18,37040,0.2,3113.7675231933595,0.0,-1.8413164070807398e-06,1783.81,1577.10205078125,0.0,0.0,1e-06,-1.9250704556703568
3706,1897472,36,52672,706.36,37050,0.2,3754.921676635742,0.0,-1.4666584320366383e-06,1794.76,2141.90087890625,0.0,0.0,1e-06,-1.9250660881400108
3707,1897984,36,52687,711.17,37060,0.2,3654.6758666992187,0.0,-2.1153304260224103e-06,1808.2,1857.89404296875,0.0,1.1920928955078125e-07,1e-06,-1.9250620648264885
3708,1898496,36,52702,711.17,37070,0.2,4294.24714050293,0.0,-1.6786507330834866e-06,1808.2,2006.38525390625,0.0,0.0,1e-06,-1.925056155025959
3709,1899008,36,52718,715.47,37080,0.2,4153.107168579101,0.0,-1.2258824426680803e-06,1822.75,1725.6893310546875,0.0,0.0,1e-06,-1.925055354833603
3710,1899520,36,52734,710.98,37090,0.2,6134.569598388672,0.0,-1.9095488823950292e-06,1812.76,2918.96044921875,0.0,-1.1920928955078125e-07,1e-06,-1.9250563949346542
3711,1900032,36,52750,710.98,37100,0.2,6183.009436035156,0.0,-3.081618342548609e-06,1812.76,2119.190673828125,0.0,1.1920928955078125e-07,1e-06,-1.9250517323613168
3712,1900544,36,52765,709.65,37110,0.2,2187.0621421813967,2.3050234e-08,-1.0328530333936214e-05,1810.45,1336.41259765625,0.0,5.960464477539063e-08,1e-06,-1.9250368386507035
3713,1901056,36,52779,712.27,37120,0.2,4837.014508056641,0.0,-2.51663732342422e-06,1817.79,2089.961181640625,0.0,0.0,1e-06,-1.9250227227807044
3714,1901568,36,52794,712.27,37130,0.2,3512.819400024414,0.0,-2.524442970752716e-06,1817.79,1895.7308349609375,0.0,0.0,1e-06,-1.9250158831477164
3715,1902080,36,52810,712.27,37140,0.2,660.8227359771729,2.5483314e-07,-5.7891622418537736e-05,1817.79,537.1791381835938,0.0,1.1920928955078125e-07,1e-06,-1.924964925646782
3716,1902592,36,52825,707.97,37150,0.2,2427.9608963012697,0.0,-1.1069065658375621e-05,1797.13,1093.2745361328125,0.0,5.960464477539063e-08,1e-06,-1.9249088972806931
3717,1903104,36,52842,707.97,37160,0.2,7429.365832519531,0.0,1.908978447318077e-07,1797.13,3896.121826171875,0.0,0.0,1e-06,-1.9249011710286141
3718,1903616,36,52858,709.83,37170,0.2,2600.842399597168,0.0,-9.350711479783058e-07,1796.16,1313.11376953125,0.0,0.0,1e-06,-1.9249021321535111
3719,1904128,36,52873,709.83,37180,0.2,9451.732440185548,0.0,-1.4539575204253196e-06,1796.16,4561.8994140625,0.0,0.0,1e-06,-1.924901756644249
3720,1904640,36,52888,710.73,37190,0.2,4856.286614990235,0.0,-2.0569656044244767e-06,1798.45,2540.22705078125,0.0,0.0,1e-06,-1.9249007984995843
3721,1905152,36,52903,714.36,37200,0.2,2497.399101257324,0.0,-6.504030898213386e-06,1799.12,1564.491455078125,0.0,5.960464477539063e-08,1e-06,-1.9248924881219864
3722,1905664,36,52918,714.36,37210,0.2,3493.5908020019533,0.0,-1.403014175593853e-06,1799.12,1789.3668212890625,0.0,-1.1920928955078125e-07,1e-06,-1.9248803704977036
3723,1906176,36,52934,713.13,37220,0.2,366.90521421432493,9.529758e-07,-8.58014973346144e-05,1786.91,283.911376953125,0.0,0.0,1e-06,-1.9248112931847572
3724,1906688,36,52949,713.13,37230,0.2,6138.889443969727,5.5879354e-09,-1.138518564403057e-06,1786.91,3217.011962890625,0.0,0.0,1e-06,-1.9247535943984986
3725,1907200,36,52965,713.13,37240,0.2,3186.226208496094,0.0,-5.741487257182598e-07,1786.91,1255.667236328125,0.0,0.0,1e-06,-1.9247487530112266
3726,1907712,36,52980,723.18,37250,0.2,284.7339798927307,1.0612421e-06,-8.620814769528806e-05,1801.07,159.65036010742188,0.0,-2.384185791015625e-07,1e-06,-1.924643938243389
3727,1908224,36,52997,723.18,37260,0.2,6252.622991943359,3.5739504e-08,7.512571755796671e-06,1801.07,3067.815185546875,0.0,0.0,1e-06,-1.9244969934225082
3728,1908736,36,53013,728.04,37270,0.2,4606.430017089844,0.0,-6.444752216339111e-07,1814.25,2047.060791015625,0.0,0.0,1e-06,-1.9244932591915132
3729,1909248,36,53030,728.87,37280,0.2,6609.644271850586,0.0,-9.5713185146451e-07,1811.42,3747.68701171875,0.0,-1.1920928955078125e-07,1e-06,-1.9244916811585426
3730,1909760,36,53046,720.39,37290,0.2,2720.6475479125975,0.0,-1.0183954145759345e-06,1807.01,1416.8096923828125,0.0,5.960464477539063e-08,1e-06,-1.9244897007942199
3731,1910272,36,53062,720.03,37300,0.2,3551.4617141723634,0.0,-8.607283234596253e-07,1807.35,2075.13818359375,0.0,-1.1920928955078125e-07,1e-06,-1.9244889184832572
3732,1910784,35,53079,711.79,37310,0.2,4546.743927001953,0.0,-3.450899384915829e-07,1804.54,2272.73681640625,0.0,-1.1920928955078125e-07,1e-06,-1.924488364160061
3733,1911296,35,53096,711.79,37320,0.2,6669.548260498047,0.0,-5.981331923976541e-07,1804.54,3796.7197265625,0.0,-1.1920928955078125e-07,1e-06,-1.9244865342974662
3734,1911808,35,53114,708.59,37330,0.2,4984.071185302734,0.0,-1.845252700150013e-06,1805.26,2478.40576171875,0.0,-1.1920928955078125e-07,1e-06,-1.9244841545820237
3735,1912320,35,53131,702.86,37340,0.2,8863.445837402343,0.0,-1.3917393516749144e-06,1804.85,4271.4365234375,0.0,-1.1920928955078125e-07,1e-06,-1.9244806841015816
3736,1912832,35,53148,702.86,37350,0.2,3034.815493774414,0.0,-1.5023862943053245e-06,1804.85,1496.428466796875,0.0,0.0,1e-06,-1.924477332830429
3737,1913344,35,53165,710.31,37360,0.2,2899.1455368041993,0.0,-3.0542840249836443e-06,1809.41,1548.5362548828125,0.0,-1.1920928955078125e-07,1e-06,-1.924471913278103
3738,1913856,35,53181,702.34,37370,0.2,2937.2380752563477,0.0,-1.354434061795473e-06,1801.26,1049.437744140625,0.0,0.0,1e-06,-1.9244671568274498
3739,1914368,35,53198,696.37,37380,0.2,5941.316912841797,0.0,-2.3145112209022046e-07,1804.6,2950.88916015625,0.0,-1.1920928955078125e-07,1e-06,-1.9244651049375534
3740,1914880,35,53215,699.69,37390,0.2,2698.248556518555,0.0,-2.5273649953305723e-06,1805.3,1767.681396484375,0.0,0.0,1e-06,-1.9244628176093102
3741,1915392,35,53231,703.19,37400,0.2,6513.067565917969,0.0,-9.065173799172044e-07,1810.77,3441.551513671875,0.0,0.0,1e-06,-1.9244599282741546
3742,1915904,35,53248,703.19,37410,0.2,3719.066125488281,0.0,-3.4846860216930507e-06,1810.77,1897.541015625,0.0,-1.1920928955078125e-07,1e-06,-1.92445600181818
3743,1916416,35,53264,706.93,37420,0.2,2161.7813766479494,0.0,-2.6561261620372535e-06,1821.77,808.8343505859375,0.0,0.0,1e-06,-1.9244496166706084
3744,1916928,35,53281,706.35,37430,0.2,5554.464300537109,0.0,-1.4381250366568565e-06,1822.62,3050.181640625,0.0,0.0,1e-06,-1.9244439631700516
3745,1917440,35,53297,702.43,37440,0.2,6898.405676269531,0.0,-1.7558108083903789e-06,1819.12,3346.464599609375,0.0,0.0,1e-06,-1.9244399279356004
3746,1917952,35,53315,702.43,37450,0.2,5679.852911376953,0.0,-1.3328506611287594e-06,1819.12,2228.421875,0.0,0.0,1e-06,-1.9244350746273995
3747,1918464,35,53333,700.34,37460,0.2,3718.476452636719,0.0,-9.611074347048998e-07,1825.58,1608.27392578125,0.0,0.0,1e-06,-1.9244334727525712
3748,1918976,35,53349,695.63,37470,0.2,5331.568414306641,0.0,-9.188690455630421e-07,1825.23,2722.8271484375,0.0,0.0,1e-06,-1.924434667825699
3749,1919488,35,53365,691.44,37480,0.2,6383.164691162109,0.0,-3.425130853429437e-06,1816.43,3586.15478515625,0.0,0.0,1e-06,-1.9244307100772857
3750,1920000,35,53380,691.44,37490,0.2,4299.250289916992,0.0,-9.665265679359436e-07,1816.43,2530.572265625,0.0,0.0,1e-06,-1.924424734711647
3751,1920512,35,53396,697.39,37500,0.2,45.924271202087404,8.428469e-08,-3.531796974129975e-05,1815.23,22.64714241027832,0.0,5.960464477539063e-08,1e-06,-1.92439002096653
3752,1921024,35,53410,697.75,37510,0.2,4282.487533569336,0.0,-1.6135978512465955e-06,1815.61,2010.1187744140625,0.0,0.0,1e-06,-1.9243395015597344
3753,1921536,35,53426,697.75,37520,0.2,4840.946981811523,0.0,-3.929412923753262e-06,1815.61,1996.494140625,0.0,0.0,1e-06,-1.924333968758583
3754,1922048,35,53442,705.65,37530,0.2,306.3503282546997,1.7116545e-06,-0.00012487188796512784,1820.55,160.29873657226562,0.0,-1.1920928955078125e-07,1e-06,-1.9243602693080901
3755,1922560,35,53457,705.08,37540,0.2,4257.711804199219,3.282912e-08,-3.971211845055222e-06,1818.87,2164.05615234375,0.0,0.0,1e-06,-1.9244168266654014
3756,1923072,35,53471,702.57,37550,0.2,6016.86939086914,0.0,-9.787618182599545e-08,1813.64,3227.67333984375,0.0,0.0,1e-06,-1.9244153514504432
3757,1923584,35,53487,706.78,37560,0.2,5384.549835205078,0.0,-9.696464985609055e-07,1823.24,3028.17822265625,0.0,5.960464477539063e-08,1e-06,-1.9244139835238456
3758,1924096,35,53503,707.84,37570,0.2,4491.273937988281,0.0,-1.493061427026987e-06,1828.92,2090.962890625,0.0,0.0,1e-06,-1.924412052333355
3759,1924608,35,53518,699.93,37580,0.2,8667.146936035157,0.0,-3.9063597796484827e-07,1830.24,4746.94921875,0.0,5.960464477539063e-08,1e-06,-1.9244106829166412
3760,1925120,35,53533,698.72,37590,0.2,6761.075225830078,0.0,-9.879295248538256e-07,1828.41,3482.69384765625,0.0,-1.1920928955078125e-07,1e-06,-1.9244090244174004
3761,1925632,35,53548,684.08,37600,0.2,4393.972631835937,0.0,-1.2189964763820172e-06,1820.92,2442.723876953125,0.0,0.0,1e-06,-1.9244073554873466
3762,1926144,35,53564,683.97,37610,0.2,5896.056610107422,0.0,-1.1047348380088807e-06,1813.79,3407.65771484375,0.0,0.0,1e-06,-1.9244068413972855
3763,1926656,35,53579,683.97,37620,0.2,2825.1127029418944,0.0,-1.9408296793699263e-06,1813.79,1560.8699951171875,0.0,-1.1920928955078125e-07,1e-06,-1.924405825138092
